datetime,open,high,low,close,volume
2025-06-26 22:02:16.477853,2447.3169611105427,2455.216601588124,2451.2105448576644,2451.420970231653,97.01084093711867
2025-06-26 22:07:16.477853,2447.2037921952738,2455.782145547846,2450.9787378319324,2451.8781388226553,73.76406386395368
2025-06-26 22:12:16.477853,2446.8576949458093,2455.70138001386,2451.4928561753927,2450.5255500797944,102.46273598182736
2025-06-26 22:17:16.477853,2446.821064850273,2454.952378497061,2450.913974555429,2450.6340846234375,88.7066705642086
2025-06-26 22:22:16.477853,2446.302834753274,2455.1355762529306,2450.336221685606,2451.5371561549873,100.21385584254736
2025-06-26 22:27:16.477853,2446.093029571487,2455.1116619177446,2450.148425570845,2451.9227736465527,117.27263701295895
2025-06-26 22:32:16.477853,2446.440000038489,2454.9886903543184,2449.7992664361486,2452.022979098457,69.46966864127893
2025-06-26 22:37:16.477853,2445.852642334857,2455.412460323612,2449.806201624152,2451.250422291058,87.10152170216807
2025-06-26 22:42:16.477853,2445.840056384601,2454.845853650494,2449.7942665594605,2451.9480430088693,64.82722904886771
2025-06-26 22:47:16.477853,2445.7839189088277,2455.7147701743957,2450.5113509131083,2451.7919644331746,91.4777461647634
2025-06-26 22:52:16.477853,2446.3281022839465,2455.347377593196,2449.835097530956,2452.659632100711,82.1997950559779
2025-06-26 22:57:16.477853,2446.3719596201668,2454.754640502864,2449.9641318817303,2452.149807924629,80.79653640929912
2025-06-26 23:02:16.477853,2446.571722101899,2454.9591292094506,2449.5032325525867,2452.0088486210893,77.31585409033464
2025-06-26 23:07:16.477853,2445.74842881404,2454.195914415406,2449.477274489085,2452.075147481215,75.79758902631131
2025-06-26 23:12:16.477853,2446.242101318846,2454.9046507511325,2448.649572359963,2452.671205865468,115.9257056182333
2025-06-26 23:17:16.477853,2446.335145865776,2455.8193853190123,2449.4988577667973,2452.432072929169,86.08118215330094
2025-06-26 23:22:16.477853,2445.723968020871,2456.2268633711774,2449.4154051217424,2452.145595201847,82.87695986701368
2025-06-26 23:27:16.477853,2445.6774146741636,2455.3363153920805,2450.220176020186,2451.554408697224,79.05961115406534
2025-06-26 23:32:16.477853,2445.8023080966495,2456.295635002973,2450.078507439638,2451.2156346209144,89.32900576278968
2025-06-26 23:37:16.477853,2445.7262264807373,2455.7838862059502,2450.753728049109,2451.3037874330685,92.76505465180237
2025-06-26 23:42:16.477853,2445.5767009503165,2454.926650650763,2450.914464320455,2451.415154821012,124.10957462197703
2025-06-26 23:47:16.477853,2444.9982487150505,2454.9657029617433,2451.660059510359,2451.7161126394535,71.21431446197528
2025-06-26 23:52:16.477853,2444.967505124868,2454.556708483568,2451.7480142344853,2452.1483799068506,90.99896353190559
2025-06-26 23:57:16.477853,2444.9526301156598,2454.4764924658266,2451.170219467681,2452.4529665904442,113.18796254974374
2025-06-27 00:02:16.477853,2444.90388405822,2454.6349712053325,2451.633968298913,2452.8862607787314,108.14157320444204
2025-06-27 00:07:16.477853,2444.5763044947807,2455.1919599110147,2451.6083518564324,2452.443857182796,83.24285614342571
2025-06-27 00:12:16.477853,2444.204796171262,2454.853978328766,2452.389227813536,2453.1187637137386,111.44038536880703
2025-06-27 00:17:16.477853,2444.4285651344403,2454.8809724489397,2451.518997388685,2453.2930712681755,56.3618864579861
2025-06-27 00:22:16.477853,2444.5060701757398,2453.873110758579,2451.4113668901505,2452.593413561228,82.83686086686218
2025-06-27 00:27:16.477853,2444.676473833139,2454.1336321018994,2451.6647290566707,2451.7451884920165,60.00800890852641
2025-06-27 00:32:16.477853,2444.40202502418,2454.563334332688,2451.801040819875,2451.4946176774447,120.39125584187983
2025-06-27 00:37:16.477853,2444.9328770959673,2454.7354580303872,2451.952976169197,2451.981911303225,78.50498916877007
2025-06-27 00:42:16.477853,2444.840302354185,2454.1469480959995,2452.10081012557,2452.524145756123,87.43176045887299
2025-06-27 00:47:16.477853,2444.9520156098038,2454.4375146433485,2452.0853957120444,2453.04524576767,70.6261552863126
2025-06-27 00:52:16.477853,2444.6871039942853,2454.861989190109,2452.454129849733,2453.103588231237,96.30663288780514
2025-06-27 00:57:16.477853,2445.2105465756053,2455.3814397122874,2452.716444191059,2453.618789432587,96.57326401778035
2025-06-27 01:02:16.477853,2445.4246374492336,2455.5704239650927,2452.709613886367,2453.2967833642097,52.31775834039803
2025-06-27 01:07:16.477853,2445.248806179893,2456.0973645931776,2451.915336816737,2453.668696887581,94.63026058800203
2025-06-27 01:12:16.477853,2444.465029803153,2455.213018516084,2451.410003852042,2454.21419668332,106.50013978283133
2025-06-27 01:17:16.477853,2444.1341437073543,2455.806831508033,2450.4884027214202,2452.922753337225,106.86159297757125
2025-06-27 01:22:16.477853,2443.0766593364388,2456.0682789275284,2450.5945728447,2452.807403059368,92.06942303445679
2025-06-27 01:27:16.477853,2443.0021315034705,2455.531615235577,2449.612339278302,2453.292472069427,114.6184750228532
2025-06-27 01:32:16.477853,2442.8457603732572,2455.6985102069443,2449.9790566544007,2452.1271660755856,109.15609173403526
2025-06-27 01:37:16.477853,2443.013300681296,2456.579944416702,2450.0032738740833,2451.959472506862,72.96205897940732
2025-06-27 01:42:16.477853,2443.0155770075444,2457.601701792905,2449.859727847304,2452.042672619378,147.8609780196668
2025-06-27 01:47:16.477853,2443.804634510416,2458.0751674738417,2449.615561002565,2451.8511455387033,69.77650598921214
2025-06-27 01:52:16.477853,2443.460685311609,2458.3315319678018,2449.8260230162464,2451.624903448678,126.31352334191513
2025-06-27 01:57:16.477853,2443.3023516668027,2456.931973063933,2449.8198305388087,2451.7101409697984,52.85427047953747
2025-06-27 02:02:16.477853,2443.2746628541063,2455.9657556958978,2449.339488060762,2451.963501967865,102.2660867417414
2025-06-27 02:07:16.477853,2442.943064996281,2455.821942379079,2449.4139628069133,2451.467287208031,107.75587892317202
2025-06-27 02:12:16.477853,2442.992771564602,2455.6039396336664,2450.5327567220156,2451.7942426717814,79.41525993555507
2025-06-27 02:17:16.477853,2443.327972042267,2456.1333033421975,2450.3666542230467,2451.8203573891433,137.18386625046168
2025-06-27 02:22:16.477853,2442.627225651153,2455.5514569765546,2450.0673294233657,2452.052121187156,77.25937138924033
2025-06-27 02:27:16.477853,2442.4241608879247,2455.940126776164,2449.6211999564434,2451.9254848992778,88.2409532383164
2025-06-27 02:32:16.477853,2442.247768289786,2455.47435716976,2449.829870323566,2452.4404880653046,83.01824630757928
2025-06-27 02:37:16.477853,2442.526015063479,2455.451363005372,2449.3398276966986,2451.880224348617,102.31162584475395
2025-06-27 02:42:16.477853,2442.2846516380228,2454.454062398218,2448.948705953437,2450.7706692407933,107.35994600600745
2025-06-27 02:47:16.477853,2441.09784571052,2454.8674184411484,2449.2461118063106,2451.394978517006,84.73842954051148
2025-06-27 02:52:16.477853,2440.580915972307,2455.2095969882203,2450.641656232968,2451.3894354141758,111.44420134912939
2025-06-27 02:57:16.477853,2440.191937245717,2454.776786001735,2450.223432512482,2451.7006354597897,97.77915625525739
2025-06-27 03:02:16.477853,2440.0028206118645,2454.4345994491523,2450.6812195459997,2452.081123066202,120.86667175214411
2025-06-27 03:07:16.477853,2438.6603285515316,2454.1213664252755,2450.3688726700007,2451.6026341215493,144.22877730444202
2025-06-27 03:12:16.477853,2439.0188623246236,2454.4531686846194,2450.613755335427,2450.7330389045046,95.73138356144959
2025-06-27 03:17:16.477853,2439.449350780463,2454.5552917871096,2451.772303397883,2451.22411483731,83.75792081059879
2025-06-27 03:22:16.477853,2439.1211860345284,2454.482813020343,2453.1358116301258,2451.160762756071,135.98041569739433
2025-06-27 03:27:16.477853,2439.284551360398,2454.405189971648,2452.7975675535718,2450.9669930676646,116.8008832414335
2025-06-27 03:32:16.477853,2439.660279566173,2454.1853937310743,2452.614415836664,2449.876332585025,118.14373364244182
2025-06-27 03:37:16.477853,2440.659763455809,2454.349803068768,2452.2423612626626,2450.073284501523,90.90041016944113
2025-06-27 03:42:16.477853,2441.3414633822217,2453.7757847206976,2453.065300008934,2449.3821292968073,90.72628286986807
2025-06-27 03:47:16.477853,2441.040048705828,2453.77711712115,2453.538923627962,2450.1275808542814,130.22680070053343
2025-06-27 03:52:16.477853,2442.0030504867814,2453.668672951264,2454.6114736887894,2450.8976896016898,126.55373929949843
2025-06-27 03:57:16.477853,2442.121699779095,2453.7969423564746,2455.301316066771,2451.247104343323,100.20346508224289
2025-06-27 04:02:16.477853,2441.4565558976774,2454.099156079125,2454.966045609912,2451.007637228571,111.04061624546893
2025-06-27 04:07:16.477853,2440.876740235604,2453.6141814842554,2454.149398780269,2450.973691699814,83.67395038289165
2025-06-27 04:12:16.477853,2440.5221178323404,2453.7502426632605,2453.4511039980953,2450.1272970853843,104.8449759153874
2025-06-27 04:17:16.477853,2440.101327485656,2452.672530558258,2454.400209237839,2449.4648310066136,128.14095863502232
2025-06-27 04:22:16.477853,2439.9786875586565,2452.55130585676,2453.570795952319,2449.3997173811813,106.11996731404352
2025-06-27 04:27:16.477853,2439.9780127423737,2452.461134359452,2452.489092753688,2449.1260377735885,114.37930617954541
2025-06-27 04:32:16.477853,2440.420346547695,2453.738225384598,2453.203802516945,2449.2358336623033,81.03530858335745
2025-06-27 04:37:16.477853,2440.273737928315,2453.2892844020084,2453.0321606756834,2449.7425245996014,104.95126397010905
2025-06-27 04:42:16.477853,2440.500626412381,2453.635847286009,2453.120737226838,2450.7057843339085,122.14150551617408
2025-06-27 04:47:16.477853,2440.169174686096,2454.0139534911573,2453.0098441792948,2450.2820718635835,74.30623739076904
2025-06-27 04:52:16.477853,2441.1722231196227,2454.057380526073,2452.9715836277182,2450.8246762434114,82.30197421539177
2025-06-27 04:57:16.477853,2441.084673076659,2454.4162748630515,2452.744459458003,2451.026382120799,110.63206741979101
2025-06-27 05:02:16.477853,2441.147473429294,2453.7539814337906,2452.5785561354282,2450.8333800358205,106.81714597421009
2025-06-27 05:07:16.477853,2440.428510653567,2452.766640022082,2452.6181823230995,2451.2125844379675,81.83119565604302
2025-06-27 05:12:16.477853,2440.9877310106126,2453.185039041204,2452.0344577339347,2451.0078937978583,60.49353742372437
2025-06-27 05:17:16.477853,2441.2522095427794,2452.8875337602863,2451.7062820134674,2452.0651704351785,115.91522898368281
2025-06-27 05:22:16.477853,2440.8815907439957,2453.442799510832,2451.5164467157374,2451.6829261256225,102.3922060103064
2025-06-27 05:27:16.477853,2441.7305229213307,2453.241307031222,2450.858660506773,2450.840022562556,81.40254583788072
2025-06-27 05:32:16.477853,2441.5124846683125,2453.8256870584287,2451.1709036384655,2451.102504951603,102.85696943621376
2025-06-27 05:37:16.477853,2441.6178204903613,2453.543612015318,2451.8877146519594,2451.175075376476,103.03965085678765
2025-06-27 05:42:16.477853,2442.3096577196134,2453.562583219855,2452.8881091643007,2450.920760854862,108.39392486907151
2025-06-27 05:47:16.477853,2442.616948557575,2453.0778269359944,2452.985966100824,2450.635666268725,96.5264502275545
2025-06-27 05:52:16.477853,2443.154102361805,2453.5483349794,2452.6532940634825,2451.0966800700985,107.7071700820275
2025-06-27 05:57:16.477853,2442.4736916528022,2454.2654234366078,2452.397834099602,2450.5342844700153,86.69704032450403
2025-06-27 06:02:16.477853,2442.8061690717855,2454.3290669254943,2451.5503678015616,2450.746959273579,85.81825377414378
2025-06-27 06:07:16.477853,2443.297252137524,2454.1569620419345,2451.473903394228,2450.7193007236924,74.9984201452753
2025-06-27 06:12:16.477853,2443.5072101868086,2454.35590699063,2450.5446317188753,2450.206535644357,135.97608108588028
2025-06-27 06:17:16.477853,2443.176972210329,2454.668447345885,2450.3217074048625,2450.0088407998323,85.86957324026127
2025-06-27 06:22:16.477853,2443.304649279539,2454.8178178077037,2450.2417639613896,2449.767564902301,75.53093310769623
2025-06-27 06:27:16.477853,2443.918255475172,2455.1286516766145,2450.0103220442734,2449.665826958735,90.18502489527926
2025-06-27 06:32:16.477853,2443.713660389827,2455.2240167951686,2449.625182114139,2450.0991132950708,103.96303637502963
2025-06-27 06:37:16.477853,2444.045288319486,2456.7038589815666,2449.5133066628846,2450.1407807940664,62.96235008122306
2025-06-27 06:42:16.477853,2443.8514229741418,2457.3820272099647,2448.8978499826585,2450.4291858871447,95.28103901382296
2025-06-27 06:47:16.477853,2443.8309503640116,2456.4073690452783,2449.4127522688555,2450.1536280173455,112.92098273570713
2025-06-27 06:52:16.477853,2443.5760457619795,2456.7665161620903,2449.848760112644,2449.5463306394554,68.0165091344695
2025-06-27 06:57:16.477853,2443.2301217900035,2456.7184407770824,2449.892471728877,2449.8577432976294,100.85220815521444
2025-06-27 07:02:16.477853,2443.1246826670426,2456.5972013246396,2450.036376748041,2449.8715128461026,65.3878149018521
2025-06-27 07:07:16.477853,2442.648301993536,2456.8911583109593,2450.444820922858,2449.4608810901545,76.82356542927616
2025-06-27 07:12:16.477853,2442.9186580248124,2456.6099121685497,2450.408947520936,2450.6966698202154,99.70034905308103
2025-06-27 07:17:16.477853,2443.258660232566,2456.6499422516545,2450.9902282128555,2450.190680165033,74.02281214874333
2025-06-27 07:22:16.477853,2443.104366214471,2456.9920757506766,2451.710702980175,2450.1270061632713,62.80065676972546
2025-06-27 07:27:16.477853,2442.0884556345877,2456.6171830184303,2450.6904637964944,2449.8058200485902,98.64278475926349
2025-06-27 07:32:16.477853,2442.312865147365,2456.799590890754,2450.3565065217044,2449.745863644227,136.61659278275505
2025-06-27 07:37:16.477853,2441.278707698145,2457.0779362296535,2449.8618472970734,2449.7947146332967,81.65337327848397
2025-06-27 07:42:16.477853,2441.2473472552915,2456.8215681424913,2449.762408037819,2449.245921282551,130.24806489755554
2025-06-27 07:47:16.477853,2441.0722180925222,2456.7522613573756,2449.1410176512654,2450.1599450309673,103.04832811707729
2025-06-27 07:52:16.477853,2441.618359771543,2456.995177042812,2449.3052436950366,2451.235476618757,137.19627603777482
2025-06-27 07:57:16.477853,2441.201616542623,2457.1393305723304,2448.600341199632,2451.4193643645717,86.7523859235403
2025-06-27 08:02:16.477853,2441.1864558091283,2457.41432244217,2447.9363478198284,2452.3067561415983,76.12616711384686
2025-06-27 08:07:16.477853,2441.6743221974184,2456.5606943726957,2448.236732143133,2451.9300880656388,100.85222992110592
2025-06-27 08:12:16.477853,2441.2922686117868,2456.6906717759866,2447.8584680289127,2451.634807734949,130.21990753476751
2025-06-27 08:17:16.477853,2442.6510856612013,2455.9512566910025,2447.642281179248,2451.9330642676673,84.08977718631348
2025-06-27 08:22:16.477853,2442.5547260010167,2456.8152766887556,2447.294196250858,2453.0010718439576,61.01816453458178
2025-06-27 08:27:16.477853,2443.26326416172,2456.7328491850258,2446.3434932016944,2452.6012249487394,78.25269553897556
2025-06-27 08:32:16.477853,2443.2335578930615,2458.2073333246835,2445.8284424363947,2452.5136724396684,82.81595567100547
2025-06-27 08:37:16.477853,2442.9640140039537,2457.950381753636,2445.4352193635723,2453.165664834595,63.38251634708077
2025-06-27 08:42:16.477853,2442.9617699651967,2457.9698937868707,2445.6771813659407,2453.1812640901862,113.17073128811717
2025-06-27 08:47:16.477853,2443.287252147828,2458.380169972558,2445.070547395198,2452.8001990692055,73.75894778219532
2025-06-27 08:52:16.477853,2442.5808606602577,2458.3451410675125,2445.2487608694346,2453.0809810676346,101.99651487429527
2025-06-27 08:57:16.477853,2442.859848347367,2458.5193348228604,2444.9192210764027,2453.721595881289,79.5116589625494
2025-06-27 09:02:16.477853,2443.0674285559985,2459.0119398406187,2444.927342297159,2453.642197699397,69.36590077855558
2025-06-27 09:07:16.477853,2443.8349498526395,2458.450525486385,2444.826365297103,2453.5667969354154,116.5420578515772
2025-06-27 09:12:16.477853,2444.1718090058066,2458.957098350953,2444.1658568937996,2452.5928206102412,102.51264132889455
2025-06-27 09:17:16.477853,2444.707440276624,2458.0898843763953,2444.964902099561,2453.0442132457533,35.19616363093104
2025-06-27 09:22:16.477853,2444.8359712712972,2458.178964311253,2444.797437028541,2452.7869399378546,103.69160910573535
2025-06-27 09:27:16.477853,2444.9406237309618,2457.7554424524697,2444.9306196548305,2452.8318789708496,71.57814754522725
2025-06-27 09:32:16.477853,2444.8084496624715,2457.5870588321304,2444.9048925466086,2453.0413773747077,93.1482336736912
2025-06-27 09:37:16.477853,2445.151813386188,2457.2740848674794,2444.7995644983766,2452.7007543373566,97.6570583089348
2025-06-27 09:42:16.477853,2444.395177252788,2457.167539963002,2445.02536745061,2452.232806175885,92.12946103809904
2025-06-27 09:47:16.477853,2443.7311186881107,2457.5786244951655,2444.6579214329813,2452.4343623335817,114.16053858567888
2025-06-27 09:52:16.477853,2444.267575065943,2457.068314215887,2444.285808130347,2452.3866868962095,75.76509629024852
2025-06-27 09:57:16.477853,2444.984718021069,2457.4450662332038,2444.62233656241,2452.264932266252,116.56456562066091
2025-06-27 10:02:16.477853,2445.575378646007,2456.891077172231,2444.7358092668733,2452.8633761366455,95.23245546589935
2025-06-27 10:07:16.477853,2446.329806880369,2457.0285949099143,2444.9615230053673,2452.3490615161672,98.00165441304077
2025-06-27 10:12:16.477853,2446.767415145672,2457.173189123224,2445.431746226422,2451.785577998897,136.09888957265548
2025-06-27 10:17:16.477853,2446.607848019822,2457.1818578415564,2445.4477984008245,2451.792096427926,127.93918250653375
2025-06-27 10:22:16.477853,2446.11401407466,2457.378907429537,2445.0122245957373,2451.8206557802964,97.37170053976939
2025-06-27 10:27:16.477853,2446.591583665484,2457.4067019433387,2445.1924738907637,2451.1849176993505,87.61987792811296
2025-06-27 10:32:16.477853,2445.7684364148618,2457.667213499726,2444.9165839425514,2450.61401649307,95.47479975046565
2025-06-27 10:37:16.477853,2445.6362420101195,2457.6347870294267,2445.8192229164147,2450.1953386266846,114.7568806016758
2025-06-27 10:42:16.477853,2446.02891328301,2456.611823419309,2445.895263593149,2450.582978495871,102.95749597421516
2025-06-27 10:47:16.477853,2445.776882529855,2457.2316539329545,2445.4573105914915,2450.119457477898,104.81926860330208
2025-06-27 10:52:16.477853,2445.216656548362,2457.4471669708123,2445.6113801236124,2449.8248097866776,93.37485789536879
2025-06-27 10:57:16.477853,2445.282100924623,2458.0927284194245,2445.446477096608,2450.065126443166,93.95015191452697
2025-06-27 11:02:16.477853,2445.2064995182814,2458.2608674860653,2446.1917548695556,2450.219653414443,104.66585109908989
2025-06-27 11:07:16.477853,2445.2490269691475,2457.278773361579,2446.7085014084673,2450.8007419380156,97.27455985406363
2025-06-27 11:12:16.477853,2445.620657579139,2457.964061560098,2446.6489258371885,2451.0153024973215,103.65592574274567
2025-06-27 11:17:16.477853,2446.347510969484,2458.1276228729234,2446.9152040592053,2450.6916187884794,92.44920214512995
2025-06-27 11:22:16.477853,2446.2321723033633,2458.8878567613833,2447.506864539134,2450.29474598981,127.58097211072942
2025-06-27 11:27:16.477853,2446.9501091130346,2458.35484000423,2448.1228649458053,2450.4175972309413,114.86078416256083
2025-06-27 11:32:16.477853,2445.750714491146,2458.8603575390807,2447.239079638133,2449.985860339731,150.0550747529136
2025-06-27 11:37:16.477853,2445.146357684572,2459.048737717648,2446.994772728746,2450.0130962707494,107.4910440769567
2025-06-27 11:42:16.477853,2445.4853983315033,2458.6953960794244,2446.839393196744,2450.290818198231,51.45355956544912
2025-06-27 11:47:16.477853,2445.556590329015,2459.6669478776885,2446.991930668723,2450.579572793604,107.43347178814925
2025-06-27 11:52:16.477853,2445.404587734416,2458.272381713896,2446.947143338981,2450.667578960156,79.7598837784218
2025-06-27 11:57:16.477853,2444.5915835620913,2458.6475099260156,2446.254434944524,2450.9285338246873,69.12410798600641
2025-06-27 12:02:16.477853,2443.776041190753,2458.6092651149984,2445.6076683308615,2450.6272515634096,85.38484969326102
2025-06-27 12:07:16.477853,2442.7552614191527,2460.111243908511,2446.342883502543,2451.3248140688333,132.56490630023606
2025-06-27 12:12:16.477853,2442.4072221203674,2459.4049506113042,2447.0872606056746,2451.3323795051147,96.66745616021605
2025-06-27 12:17:16.477853,2442.5420286997582,2459.8875183664536,2447.886672229067,2450.837328679571,129.26495724330817
2025-06-27 12:22:16.477853,2442.3818377740326,2460.324185742002,2447.64514518004,2450.5762989220366,101.2069960411574
2025-06-27 12:27:16.477853,2442.0442661187253,2459.349255036237,2447.9881539470266,2451.55209060934,76.25401753972324
2025-06-27 12:32:16.477853,2442.1654730707587,2459.2377390094193,2447.888529108307,2451.8808980610775,111.08522592884765
2025-06-27 12:37:16.477853,2442.0605174278653,2458.6673552297384,2448.0044112746596,2451.6746922181924,101.67903929376985
2025-06-27 12:42:16.477853,2442.2257519220857,2458.512803927675,2448.0604447643473,2451.7827783643465,71.49708200133654
2025-06-27 12:47:16.477853,2442.433106666281,2458.57764238061,2447.740744116982,2451.7298691126343,101.41625901203834
2025-06-27 12:52:16.477853,2442.644488496808,2458.574044253297,2447.7850074175644,2452.1785085759498,121.44593587599549
2025-06-27 12:57:16.477853,2443.1858238477685,2458.112478885624,2447.7612568536692,2452.319597880877,69.12156616687824
2025-06-27 13:02:16.477853,2442.918790352151,2457.480824625995,2447.679710215542,2452.7982206480283,70.06840492838343
2025-06-27 13:07:16.477853,2442.7021564578718,2457.6547171083103,2447.10701078704,2452.136429533422,69.8533420046523
